customer_id,umur,region,jenis_kelamin,status_nikah,jenis_pekerjaan,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,jenis_merchant
c1177,34.0,F,F,K,Pedagang,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1178,37.0,I,,K,,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1179,44.0,R,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1180,35.0,I,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1181,50.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1182,30.0,H,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1183,51.0,B,,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1184,35.0,S,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1185,44.0,K,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1186,37.0,H,M,K,Pedagang,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1187,44.0,F,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1188,,X,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1189,36.0,K,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1190,41.0,I,F,K,Pegawai Swasta,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1191,47.0,P,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1192,28.0,P,,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1193,32.0,R,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1194,26.0,F,M,B,Others,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1195,,M,,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1196,55.0,M,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1197,37.0,P,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1198,44.0,F,F,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1199,,B,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1200,39.0,R,M,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1201,58.0,F,M,K,Others,1.0,0.0,1.0,0.0,1.0,1.0,RITEL
c1202,34.0,M,F,K,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1203,47.0,K,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1204,42.0,R,M,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1205,39.0,R,M,K,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1206,41.0,K,M,B,Wiraswasta,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1207,44.0,P,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1208,25.0,P,M,B,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1209,48.0,M,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1210,40.0,L,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1211,39.0,B,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1212,39.0,G,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1213,28.0,Q,M,K,,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1214,42.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1215,33.0,N,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1216,38.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1217,39.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1218,40.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1219,51.0,K,M,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1220,48.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1221,36.0,M,M,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c1222,28.0,N,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1223,50.0,B,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,0.0,RITEL
c1224,39.0,C,F,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,CHAIN
c1225,28.0,K,F,B,Pegawai Swasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1226,51.0,R,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1227,43.0,K,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1228,29.0,F,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1229,48.0,P,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1230,33.0,L,M,K,Pedagang,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1231,36.0,K,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1232,45.0,E,F,K,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1233,41.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1234,28.0,F,M,B,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1235,42.0,F,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1236,43.0,D,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1237,28.0,B,M,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1238,49.0,I,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1239,,C,M,K,Pegawai Swasta,0.0,0.0,0.0,1.0,0.0,0.0,RITEL
c1240,52.0,K,M,K,,0.0,0.0,1.0,1.0,0.0,0.0,CHAIN
c1241,51.0,B,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,PARTNERSHIP
c1242,32.0,R,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1243,62.0,R,F,J,,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1244,,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1245,50.0,M,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1246,43.0,N,F,,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1247,26.0,H,F,B,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1248,34.0,R,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1249,27.0,D,F,B,,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1250,48.0,R,F,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1251,56.0,R,M,K,,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1252,38.0,B,,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,0.0,0.0,CHAIN
c1253,35.0,B,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1254,,F,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1255,39.0,H,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1256,35.0,N,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1257,47.0,G,M,K,Wiraswasta,0.0,0.0,0.0,1.0,0.0,1.0,RITEL
c1258,68.0,J,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c1259,,I,F,K,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1260,46.0,Q,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1261,28.0,N,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1262,33.0,B,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1263,52.0,B,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1264,,K,M,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1265,47.0,R,M,K,,1.0,0.0,1.0,0.0,0.0,0.0,CHAIN
c1266,41.0,E,M,K,Pegawai Swasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1267,46.0,B,F,,Wiraswasta,0.0,0.0,1.0,1.0,1.0,1.0,RITEL
c1268,,G,M,K,,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1269,54.0,C,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1270,30.0,L,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1271,44.0,M,F,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1272,40.0,R,M,K,Others,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1273,,R,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1274,33.0,J,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1275,,G,F,K,Pedagang,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1276,42.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1277,54.0,B,M,K,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,1.0,CHAIN
c1278,45.0,X,M,K,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1279,41.0,F,M,K,Pedagang,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1280,39.0,P,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1281,29.0,D,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1282,48.0,F,F,K,Ibu Rumah Tangga,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1283,39.0,B,,,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1284,,K,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1285,34.0,M,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1286,,B,F,J,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1287,49.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1288,,P,M,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1289,45.0,G,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1290,49.0,F,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1291,58.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1292,29.0,H,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1293,40.0,J,M,K,Pedagang,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1294,21.0,E,F,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1295,41.0,D,M,K,Wiraswasta,1.0,0.0,1.0,1.0,0.0,0.0,RITEL
c1296,,M,M,K,Others,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1297,44.0,Q,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1298,,H,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1299,24.0,F,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1300,25.0,P,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1301,,X,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1302,47.0,C,F,K,,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1303,41.0,H,M,K,Pedagang,1.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1304,37.0,N,M,,Wiraswasta,0.0,0.0,1.0,1.0,1.0,0.0,RITEL
c1305,38.0,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1306,,B,F,,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,0.0,PARTNERSHIP
c1307,39.0,H,F,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1308,,K,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1309,53.0,L,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1310,38.0,F,F,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1311,,G,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1312,49.0,H,F,K,,1.0,0.0,1.0,1.0,1.0,1.0,PARTNERSHIP
c1313,44.0,K,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1314,61.0,M,M,K,Others,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1315,63.0,E,F,K,Ibu Rumah Tangga,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1316,54.0,L,M,B,Pegawai Swasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1317,43.0,D,M,K,Pegawai Swasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1318,57.0,H,,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1319,,X,M,K,Wiraswasta,0.0,1.0,0.0,1.0,0.0,0.0,RITEL
c1320,35.0,K,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1321,53.0,B,F,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,PARTNERSHIP
c1322,36.0,C,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1323,,X,,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1324,45.0,H,F,,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,CHAIN
c1325,,K,M,,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1326,53.0,P,M,,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c1327,63.0,F,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1328,41.0,B,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1329,35.0,I,M,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1330,45.0,Q,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1331,38.0,P,F,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1332,50.0,P,F,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1333,37.0,R,F,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1334,37.0,R,M,K,,1.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1335,40.0,I,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1336,30.0,H,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1337,50.0,G,F,K,Pedagang,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1338,,I,F,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1339,20.0,M,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1340,37.0,M,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1341,51.0,Q,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1342,39.0,L,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1343,34.0,G,M,K,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1344,57.0,C,F,K,Others,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1345,48.0,B,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,CHAIN
c1346,,F,F,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1347,42.0,X,F,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1348,,M,M,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1349,29.0,M,F,B,Others,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1350,43.0,B,M,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1351,39.0,I,F,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1352,43.0,B,M,B,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1353,20.0,L,F,B,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1354,33.0,D,,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1355,27.0,R,M,B,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1356,41.0,K,M,,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1357,54.0,F,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1358,24.0,R,M,B,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1359,37.0,F,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1360,33.0,H,F,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1361,,R,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1362,26.0,K,M,B,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1363,39.0,K,M,,Others,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1364,52.0,I,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1365,49.0,P,M,K,,0.0,1.0,1.0,1.0,1.0,0.0,RITEL
c1366,43.0,X,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1367,,B,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1368,33.0,F,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1369,39.0,K,M,,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1370,29.0,B,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1371,64.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1372,,Q,F,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1373,59.0,M,M,K,Others,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1374,31.0,J,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1375,28.0,G,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1376,,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1377,29.0,R,F,B,,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1378,37.0,F,M,K,,0.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1379,26.0,E,F,,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1380,46.0,R,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1381,30.0,C,M,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1382,40.0,L,M,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1383,46.0,I,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1384,,C,F,K,Others,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1385,45.0,K,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1386,53.0,B,F,,Others,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1387,,B,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1388,,E,M,B,Wiraswasta,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1389,54.0,F,M,K,Wiraswasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1390,34.0,B,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1391,,K,F,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1392,47.0,Q,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1393,,B,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,CHAIN
c1394,68.0,H,F,J,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1395,41.0,C,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1396,31.0,R,M,B,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1397,28.0,L,,B,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1398,48.0,K,M,K,Pedagang,0.0,0.0,0.0,1.0,0.0,1.0,RITEL
c1399,31.0,G,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1400,53.0,B,F,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1401,,F,F,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1402,41.0,H,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1403,50.0,R,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1404,37.0,I,,K,Wiraswasta,1.0,0.0,1.0,0.0,0.0,1.0,RITEL
c1405,,H,F,B,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1406,41.0,D,M,K,,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1407,36.0,H,M,K,Pedagang,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1408,44.0,K,M,K,Pegawai Swasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1409,42.0,I,M,K,Others,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1410,28.0,L,F,,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1411,,F,M,K,Wiraswasta,1.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1412,35.0,R,F,K,Pegawai Swasta,1.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1413,51.0,K,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1414,28.0,C,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1415,47.0,E,M,,Others,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1416,,G,M,K,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1417,33.0,F,M,,Others,1.0,1.0,1.0,1.0,0.0,0.0,RITEL
c1418,39.0,F,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1419,,L,M,B,Others,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1420,41.0,R,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1421,40.0,K,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1422,49.0,F,M,K,Wiraswasta,0.0,0.0,1.0,1.0,0.0,0.0,RITEL
c1423,38.0,H,F,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1424,43.0,X,M,K,,1.0,1.0,0.0,1.0,0.0,1.0,RITEL
c1425,52.0,M,M,K,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1426,,B,M,B,Wiraswasta,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1427,55.0,B,M,,Others,0.0,0.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1428,68.0,B,F,,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,1.0,0.0,PARTNERSHIP
c1429,27.0,B,F,,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,PARTNERSHIP
c1430,37.0,O,M,K,Wiraswasta,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1431,43.0,L,M,K,Pedagang,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1432,34.0,E,F,K,,0.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1433,68.0,M,M,,Wiraswasta,0.0,0.0,1.0,1.0,0.0,1.0,RITEL
c1434,30.0,H,M,,Wiraswasta,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1435,56.0,N,M,K,Others,0.0,1.0,1.0,0.0,1.0,0.0,RITEL
c1436,25.0,J,M,,Others,0.0,0.0,0.0,1.0,0.0,0.0,RITEL
c1437,27.0,B,M,B,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1438,35.0,L,F,K,Ibu Rumah Tangga,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1439,,I,F,K,Wiraswasta,0.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1440,32.0,L,F,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1441,42.0,Q,F,K,,0.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1442,38.0,L,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,1.0,RITEL
c1443,,E,F,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1444,56.0,X,M,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,1.0,RITEL
c1445,29.0,B,,B,Ibu Rumah Tangga,0.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1446,47.0,P,M,,Wiraswasta,1.0,1.0,1.0,0.0,1.0,1.0,RITEL
c1447,35.0,F,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1448,58.0,M,F,K,Wiraswasta,0.0,0.0,1.0,0.0,1.0,0.0,RITEL
c1449,32.0,Q,M,K,Pegawai Swasta,1.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1450,29.0,B,,K,Pedagang,0.0,1.0,1.0,0.0,0.0,0.0,PARTNERSHIP
c1451,42.0,C,F,,,1.0,0.0,1.0,0.0,0.0,0.0,RITEL
c1452,65.0,E,M,K,,1.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1453,52.0,G,M,K,Wiraswasta,0.0,1.0,1.0,1.0,0.0,1.0,RITEL
c1454,41.0,M,M,K,Wiraswasta,1.0,1.0,1.0,0.0,0.0,0.0,RITEL
c1455,42.0,F,M,K,Wiraswasta,1.0,1.0,1.0,1.0,1.0,1.0,RITEL
